1CS B G8,TD BDD BERKANI,dimanche,10/02/2019,08:30,10:00,01:30,1.5,22:50,DE-0-CP5 (25);;;;;;;;;;;
1CS B G7,TD CPRJ OUFAIDA,dimanche,10/02/2019,08:30,12:10,03:40,3.67,26:30,DE-0-CP4 (25);;;;;;;;;;;
2CS SIQ G3,TDM MOKEDEM,dimanche,10/02/2019,08:30,12:10,03:40,3.67,30:10,DG-0-Visio (30);;;;;;;;;;;
2CPI A,Cours SINF,dimanche,10/02/2019,08:30,10:00,01:30,1.5,31:40,DE-0-A4 (75);;;;;;;;;;;
1CS A G3,TD BDD KHOURI,dimanche,10/02/2019,08:30,10:00,01:30,1.5,33:10,DE-0-CP6 (25);;;;;;;;;;;
1CPI B,Cours ANA2,dimanche,10/02/2019,08:30,10:00,01:30,1.5,34:40,DE-0-A1 (100);;;;;;;;;;;
2CS SIQ G1,Projet SIQ,dimanche,10/02/2019,08:30,12:10,03:40,3.67,38:20,DE-0-CYB (75);;;;;;;;;;;
2CS SIQ,Examen de remplacement COMP,dimanche,10/02/2019,09:00,11:00,02:00,2,40:20,DE-0-S4 (25);;;;;;;;;;;
1CPI A,Cours ALG2,dimanche,10/02/2019,09:00,10:00,01:00,1,41:20,DE-0-A3 (100);;;;;;;;;;;
2CS SIT,Examen de remplacement SIG,dimanche,10/02/2019,09:00,11:00,02:00,2,43:20,DE-0-S4 (25);;;;;;;;;;;
2CS SIL,Cours QLOG ZAKARIA,dimanche,10/02/2019,09:00,11:00,02:00,2,45:20,DE-0-S17 (50);;;;;;;;;;;
2CS SIL,Examen de remplacement SIGA,dimanche,10/02/2019,09:00,11:00,02:00,2,47:20,DE-0-S4 (25);;;;;;;;;;;
2CS SIT G3,IHM HASSINI,dimanche,10/02/2019,09:00,10:00,01:00,1,48:20,DE-0-S16 (50);;;;;;;;;;;
1CS A G4,TD SYC2 SOUICI,dimanche,10/02/2019,10:10,12:10,02:00,2,50:20,BP-1-M2 (25);;;;;;;;;;;
2CS SIT G4,AUSI GHOMARI,dimanche,10/02/2019,10:10,12:10,02:00,2,52:20,DE-0-CP1 (25);;;;;;;;;;;
2CPI B,Cours POO,dimanche,10/02/2019,10:10,12:10,02:00,2,54:20,DE-0-A1 (100);;;;;;;;;;;
2CS SIT G1,Cours BI BOUZIANI,dimanche,10/02/2019,10:10,11:40,01:30,1.5,55:50,DE-0-S15 (50);;;;;;;;;;;
1CS B G5,TD SYC2 AYAD,dimanche,10/02/2019,10:10,12:10,02:00,2,57:50,BP-0-M1 (25);;;;;;;;;;;
1CPI A G02,TD TEO,dimanche,10/02/2019,10:10,12:10,02:00,2,59:50,DE-0-CP5 (25);;;;;;;;;;;
2CS SIQ G2,TP SSR MENACER,dimanche,10/02/2019,10:10,12:10,02:00,2,61:50,DPGR-0-MC (30);;;;;;;;;;;
1CPI A G04,TP ALSDD,dimanche,10/02/2019,10:10,12:10,02:00,2,63:50,DE-0-CP2 (25);;;;;;;;;;;
1CS B G8,TP ARCH3 KADRI,dimanche,10/02/2019,10:10,12:10,02:00,2,65:50,DE-0-S9 (25);;;;;;;;;;;
1CPI A G03,TP BWEB,dimanche,10/02/2019,10:10,12:10,02:00,2,67:50,BP-0-ME (25);;;;;;;;;;;
2CPI A,Cours LOGM,dimanche,10/02/2019,10:10,12:10,02:00,2,69:50,DE-0-A3 (100);;;;;;;;;;;
1CPI A G01,TD ELECF,dimanche,10/02/2019,10:10,12:10,02:00,2,71:50,DE-0-S6 (30);;;;;;;;;;;
1CS A G3,TP RES2 YAHIAOUI,dimanche,10/02/2019,10:10,12:10,02:00,2,73:50,BP-0-MH (25);;;;;;;;;;;
2CS SIT G3,TD FASI IMLOUL,dimanche,10/02/2019,10:10,11:40,01:30,1.5,75:20,DE-0-S7 (25);;;;;;;;;;;
1CPI B,Cours ASMB,dimanche,10/02/2019,10:10,11:10,01:00,1,76:20,DE-0-A2 (100);;;;;;;;;;;
2CPI C G08,TD ANA4,dimanche,10/02/2019,10:40,12:10,01:30,1.5,77:50,;;;;;;;;;;;
2CPI C G07,TD SINF,dimanche,10/02/2019,10:40,12:10,01:30,1.5,79:20,DE-0-S13 (25);;;;;;;;;;;
1CS B G6,TD BDD FAISAL,dimanche,10/02/2019,10:40,12:10,01:30,1.5,80:50,DE-0-CP8 (25);;;;;;;;;;;
2CPI C G09,TD ANA4,dimanche,10/02/2019,10:40,12:10,01:30,1.5,82:20,DE-0-S14 (25);;;;;;;;;;;
1CS A G1,TD BDD KHOURI,dimanche,10/02/2019,10:40,12:10,01:30,1.5,83:50,DE-0-S4B (30);;;;;;;;;;;
1CPI C,Cours ANA2,dimanche,10/02/2019,10:40,12:10,01:30,1.5,85:20,DE-0-AP1 (125);;;;;;;;;;;
2CS SIL,Cours IHM HASSINI,dimanche,10/02/2019,11:10,12:10,01:00,1,86:20,DE-0-S16 (50);;;;;;;;;;;
1CPI B,Cours ALG2,dimanche,10/02/2019,11:10,12:10,01:00,1,87:20,DE-0-A2 (100);;;;;;;;;;;
1CPI A G02,Consultation ARCH1,dimanche,10/02/2019,12:30,13:00,00:30,0.5,87:50,DE-0-A3 (100);;;;;;;;;;;
1CPI A G04,Consultation ALSDS,dimanche,10/02/2019,12:30,13:30,01:00,1,88:50,DE-0-CP6 (25);;;;;;;;;;;
1CPI A G03,Consultation ARCH1,dimanche,10/02/2019,12:30,13:00,00:30,0.5,89:20,DE-0-A3 (100);;;;;;;;;;;
1CPI A G01,Consultation ARCH1,dimanche,10/02/2019,12:30,13:00,00:30,0.5,89:50,DE-0-A3 (100);;;;;;;;;;;
1CPI B G05,Consultation ARCH1,dimanche,10/02/2019,12:30,13:00,00:30,0.5,90:20,DE-0-A3 (100);;;;;;;;;;;
2CS SIQ,Examen de remplacement VCL+FAS,dimanche,10/02/2019,13:00,15:00,02:00,2,92:20,DE-0-A4 (75);;;;;;;;;;;
2CS SIT G4,TP BDM HAMDAD,dimanche,10/02/2019,13:00,15:00,02:00,2,94:20,DE-0-S10 (25);;;;;;;;;;;
1CS A,Cours CPRJ GHOMARI,dimanche,10/02/2019,13:00,15:00,02:00,2,96:20,DE-0-AP2 (125);;;;;;;;;;;
2CPI C G09,TD/TP POO,dimanche,10/02/2019,13:00,16:10,03:10,3.17,99:30,DE-0-CP7 (25);;;;;;;;;;;
2CS SIT G1,TP BI BOUZIANI,dimanche,10/02/2019,13:00,15:00,02:00,2,101:30,DE-0-S17 (50);;;;;;;;;;;
2CPI A G02,TD ANG3,dimanche,10/02/2019,13:00,15:00,02:00,2,103:30,DE-0-CP2 (25);;;;;;;;;;;
1CPI C G10,TP ALSDD,dimanche,10/02/2019,13:00,15:00,02:00,2,105:30,DE-0-CP3 (25);;;;;;;;;;;
1CPI C G12,TP ALSDD,dimanche,10/02/2019,13:00,15:00,02:00,2,107:30,DE-0-CP9 (25);;;;;;;;;;;
2CS SIT,Examen de remplacement IPLS+SIAD,dimanche,10/02/2019,13:00,15:00,02:00,2,109:30,DE-0-A4 (75);;;;;;;;;;;
1CPI B G08,TD ELECF,dimanche,10/02/2019,13:00,15:00,02:00,2,111:30,DE-0-S12 (25);;;;;;;;;;;
2CS SIL G02,Projet SIL CHEBIEB MOSTEFAI,dimanche,10/02/2019,13:00,17:10,04:10,4.17,115:40,DPGR-0-DPGR1 (25);;;;;;;;;;;
2CS SIQ G2,Cours IMN AIT DAOUD,dimanche,10/02/2019,13:00,15:00,02:00,2,117:40,DE-0-A2 (100);;;;;;;;;;;
1CPI B G07,TD ANA2,dimanche,10/02/2019,13:00,14:30,01:30,1.5,119:10,DE-0-S14 (25);;;;;;;;;;;
2CPI A G03,TD PRST2,dimanche,10/02/2019,13:00,15:00,02:00,2,121:10,DE-0-S8 (25);;;;;;;;;;;
2CS SIL G01,Projet SIL KARKAT BATATA,dimanche,10/02/2019,13:00,17:10,04:10,4.17,125:20,DPGR-0-DPGR2 (30);;;;;;;;;;;
2CS SIQ G4,TP SYSR HADIM,dimanche,10/02/2019,13:00,15:00,02:00,2,127:20,DE-0-CP1 (25);;;;;;;;;;;
2CS SIL,Examen de remplacement IPLS,dimanche,10/02/2019,13:00,15:00,02:00,2,129:20,DE-0-A4 (75);;;;;;;;;;;
2CPI B G04,TD LOGM,dimanche,10/02/2019,13:00,15:00,02:00,2,131:20,DE-0-S16 (50);;;;;;;;;;;
2CS SIQ G3,TP SSR MENACER,dimanche,10/02/2019,13:00,15:00,02:00,2,133:20,DPGR-0-MC (30);;;;;;;;;;;
2CPI B G06,TD PRST2,dimanche,10/02/2019,13:00,15:00,02:00,2,135:20,;;;;;;;;;;;
1CPI C G09,TD ELECF,dimanche,10/02/2019,13:00,15:00,02:00,2,137:20,DE-0-S11 (25);;;;;;;;;;;
1CPI B G05,TP ALSDD,dimanche,10/02/2019,13:00,15:00,02:00,2,139:20,DE-0-S9 (25);;;;;;;;;;;
2CS SIT G3,Projet SIT OULD KARA CHALAL,dimanche,10/02/2019,13:00,17:10,04:10,4.17,143:30,BP-0-SCBP (100);;;;;;;;;;;
1CS B,Cours MCSI AIT ALI YAHIA D,dimanche,10/02/2019,13:00,15:00,02:00,2,145:30,DE-0-A1 (100);;;;;;;;;;;
2CPI B G05,TD ANA4,dimanche,10/02/2019,13:00,14:30,01:30,1.5,147:00,DE-0-S5 (30);;;;;;;;;;;
1CPI B G06,TP ALSDD,dimanche,10/02/2019,13:00,15:00,02:00,2,149:00,DE-0-CP5 (25);;;;;;;;;;;
2CS SIQ G1,Cours IMN AIT DAOUD,dimanche,10/02/2019,13:00,15:00,02:00,2,151:00,DE-0-A2 (100);;;;;;;;;;;
2CPI C G08,Cours OPTOE,dimanche,10/02/2019,13:30,15:00,01:30,1.5,152:30,CYB;;;;;;;;;;;
2CPI C G07,Cours OPTOE,dimanche,10/02/2019,13:30,15:00,01:30,1.5,154:00,DE-0-CYB (75);;;;;;;;;;;
1CPI C G11,TD ANA2,dimanche,10/02/2019,13:30,15:00,01:30,1.5,155:30,DE-0-CP4 (25);;;;;;;;;;;
1CPI A,Cours ANA2,dimanche,10/02/2019,13:30,15:00,01:30,1.5,157:00,DE-0-A3 (100);;;;;;;;;;;
2CPI A G01,TD ANA4,dimanche,10/02/2019,13:30,15:00,01:30,1.5,158:30,DE-0-S13 (25);;;;;;;;;;;
1CPI B G07,TP ASMB,dimanche,10/02/2019,14:40,16:40,02:00,2,160:30,BP-0-M1 (25);;;;;;;;;;;
2CPI B G05,TD SINF,dimanche,10/02/2019,14:40,16:10,01:30,1.5,162:00,DE-0-S6 (30);;;;;;;;;;;
1CS A G4,TD RES2 YAHIAOUI,dimanche,10/02/2019,15:10,17:10,02:00,2,164:00,BP-0-MH (25);;;;;;;;;;;
2CPI C G08,TD ANG3,dimanche,10/02/2019,15:10,17:10,02:00,2,166:00,DE-0-CP2 (25);;;;;;;;;;;
2CPI C G07,TD ANA4,dimanche,10/02/2019,15:10,16:40,01:30,1.5,167:30,DE-0-S7 (25);;;;;;;;;;;
1CPI C G11,TD ELECF,dimanche,10/02/2019,15:10,17:10,02:00,2,169:30,DE-0-S5 (30);;;;;;;;;;;
2CS SIT G4,TD FASI IMLOUL,dimanche,10/02/2019,15:10,16:40,01:30,1.5,171:00,DE-0-S4 (25);;;;;;;;;;;
1CS B G6,TD ANG DEBAILI,dimanche,10/02/2019,15:10,17:10,02:00,2,173:00,DE-0-CP1 (25);;;;;;;;;;;
1CS A G1,TD SYC2 AYAD,dimanche,10/02/2019,15:10,17:10,02:00,2,175:00,BP-0-M5 (25);;;;;;;;;;;
2CPI A G02,TD PRST2,dimanche,10/02/2019,15:10,17:10,02:00,2,177:00,DE-0-CP3 (25);;;;;;;;;;;
1CPI C G10,TD ANA2,dimanche,10/02/2019,15:10,16:10,01:00,1,178:00,DE-0-S12 (25);;;;;;;;;;;
1CS B G5,TP ARCH3 BOUMAZOUZA,dimanche,10/02/2019,15:10,17:10,02:00,2,180:00,DE-0-S4B (30);;;;;;;;;;;
1CPI C G12,TD ANA2,dimanche,10/02/2019,15:10,16:40,01:30,1.5,181:30,DE-0-S14 (25);;;;;;;;;;;
1CS A G2,TD BDD BERKANI,dimanche,10/02/2019,15:10,16:40,01:30,1.5,183:00,DE-0-CP5 (25);;;;;;;;;;;
1CPI A G02,TP BWEB,dimanche,10/02/2019,15:10,17:10,02:00,2,185:00,BP-0-ME (25);;;;;;;;;;;
1CPI B G08,TP ALSDD,dimanche,10/02/2019,15:10,17:10,02:00,2,187:00,DE-0-S10 (25);;;;;;;;;;;
2CS SIQ G2,TP ALOG TOLBA,dimanche,10/02/2019,15:10,17:10,02:00,2,189:00,DE-0-S17 (50);;;;;;;;;;;
1CPI A G04,TD ELECF,dimanche,10/02/2019,15:10,17:10,02:00,2,191:00,DE-0-S11 (25);;;;;;;;;;;
2CPI A G03,Cours OPTOE,dimanche,10/02/2019,15:10,16:40,01:30,1.5,192:30,DE-0-CYB (75);;;;;;;;;;;
2CPI B G04,TD ANA4,dimanche,10/02/2019,15:10,16:40,01:30,1.5,194:00,DE-0-S8 (25);;;;;;;;;;;
1CPI A G03,TP ALSDD,dimanche,10/02/2019,15:10,17:10,02:00,2,196:00,DE-0-CP6 (25);;;;;;;;;;;
1CS B G7,TP ARCH3 KADRI,dimanche,10/02/2019,15:10,17:10,02:00,2,198:00,DE-0-CP4 (25);;;;;;;;;;;
2CS SIQ G3,TP HPC HADJI,dimanche,10/02/2019,15:10,17:10,02:00,2,200:00,DPGR-0-MC (30);;;;;;;;;;;
1CPI A G01,TP ASMB,dimanche,10/02/2019,15:10,17:10,02:00,2,202:00,BP-1-M2 (25);;;;;;;;;;;
1CS A G3,TP ARCH3 LOUNES,dimanche,10/02/2019,15:10,17:10,02:00,2,204:00,DE-0-S16 (50);;;;;;;;;;;
2CPI B G06,Cours OPTOE,dimanche,10/02/2019,15:10,16:40,01:30,1.5,205:30,CYB;;;;;;;;;;;
1CPI B G06,TD ANA2,dimanche,10/02/2019,15:10,16:40,01:30,1.5,207:00,DE-0-S13 (25);;;;;;;;;;;
2CPI A G01,TD PRST1,dimanche,10/02/2019,15:10,17:10,02:00,2,209:00,DE-0-S15 (50);;;;;;;;;;;
2CS SIQ G1,TP SYSR HADIM,dimanche,10/02/2019,15:10,17:10,02:00,2,211:00,DE-0-S9 (25);;;;;;;;;;;
1CS A G4,TD CPRJ OUFAIDA,lundi,11/02/2019,08:30,12:10,03:40,3.67,03:40,DE-0-S4B (30);;;;;;;;;;;
2CS SIT G4,Cours BDM HAMDAD,lundi,11/02/2019,08:30,10:00,01:30,1.5,05:10,DE-0-A1 (100);;;;;;;;;;;
1CPI A,Cours ELECF,lundi,11/02/2019,08:30,10:30,02:00,2,07:10,DE-0-A3 (100);;;;;;;;;;;
2CS SIT G1,Cours BDM HAMDAD,lundi,11/02/2019,08:30,10:00,01:30,1.5,08:40,DE-0-A1 (100);;;;;;;;;;;
2CPI A G02,Cours OPTOE,lundi,11/02/2019,08:30,10:00,01:30,1.5,10:10,DE-0-A1 (100);;;;;;;;;;;
1CPI C G10,TD ALG2,lundi,11/02/2019,08:30,10:30,02:00,2,12:10,DE-0-S7 (25);;;;;;;;;;;
1CS A G2,TP RES2 ADAFER,lundi,11/02/2019,08:30,10:30,02:00,2,14:10,BP-0-MH (25);;;;;;;;;;;
2CS SIL G02,Cours ML BENATCHBA,lundi,11/02/2019,08:30,10:00,01:30,1.5,15:40,DE-0-A2 (100);;;;;;;;;;;
2CS SIQ G2,Cours RV BENBOUDJEMA,lundi,11/02/2019,08:30,10:00,01:30,1.5,17:10,DE-0-S17 (50);;;;;;;;;;;
2CS SIL G01,Cours BDM HAMDAD,lundi,11/02/2019,08:30,10:00,01:30,1.5,18:40,DE-0-A1 (100);;;;;;;;;;;
2CS SIQ G4,Cours ML BENATCHBA,lundi,11/02/2019,08:30,10:00,01:30,1.5,20:10,DE-0-A2 (100);;;;;;;;;;;
2CPI C,Cours ANA4,lundi,11/02/2019,08:30,10:00,01:30,1.5,21:40,DE-0-AP2 (125);;;;;;;;;;;
2CS SIQ G3,Cours HPC HADJI,lundi,11/02/2019,08:30,10:00,01:30,1.5,23:10,DPGR-0-MC (30);;;;;;;;;;;
1CS A G3,TD CPRJ AHMED BACHA,lundi,11/02/2019,08:30,12:10,03:40,3.67,26:50,DPGR-0-DPGR1 (25);;;;;;;;;;;
2CPI B G06,TD ANA4,lundi,11/02/2019,08:30,10:00,01:30,1.5,28:20,DE-0-S11 (25);;;;;;;;;;;
2CS SIT G3,Cours FASI AIT ALI YAHIA,lundi,11/02/2019,08:30,10:00,01:30,1.5,29:50,DE-0-A4 (75);;;;;;;;;;;
1CS B,Cours RES2 AMROUCHE,lundi,11/02/2019,08:30,10:00,01:30,1.5,31:20,DE-0-AP1 (125);;;;;;;;;;;
2CPI B G05,TD PRST2,lundi,11/02/2019,08:30,10:30,02:00,2,33:20,DE-0-S15 (50);;;;;;;;;;;
1CPI B G06,TP BWEB,lundi,11/02/2019,08:30,10:30,02:00,2,35:20,BP-0-ME (25);;;;;;;;;;;
2CPI A G01,Cours OPTOE,lundi,11/02/2019,08:30,10:00,01:30,1.5,36:50,DE-0-CYB (75);;;;;;;;;;;
2CS SIQ G1,Cours RV BENBOUDJEMA,lundi,11/02/2019,08:30,10:00,01:30,1.5,38:20,DE-0-S17 (50);;;;;;;;;;;
1CPI C G11,TD ANA2,lundi,11/02/2019,09:00,10:30,01:30,1.5,39:50,DE-0-S14 (25);;;;;;;;;;;
1CPI C G12,TD MECA,lundi,11/02/2019,09:00,10:30,01:30,1.5,41:20,DE-0-S16 (50);;;;;;;;;;;
1CPI B G08,TD ALG2,lundi,11/02/2019,09:00,11:00,02:00,2,43:20,DE-0-S6 (30);;;;;;;;;;;
1CPI B G07,TP ALSDD,lundi,11/02/2019,09:00,11:00,02:00,2,45:20,DE-0-CP2 (25);;;;;;;;;;;
2CPI A G03,TD/TP POO,lundi,11/02/2019,09:00,12:10,03:10,3.17,48:30,DE-0-CP1 (25);;;;;;;;;;;
2CPI B G04,TD SINF,lundi,11/02/2019,09:00,10:30,01:30,1.5,50:00,;;;;;;;;;;;
1CPI C G09,TD ANA2,lundi,11/02/2019,09:00,10:30,01:30,1.5,51:30,DE-0-S13 (25);;;;;;;;;;;
1CPI B G05,TD MECA,lundi,11/02/2019,09:30,11:00,01:30,1.5,53:00,DE-0-S8 (25);;;;;;;;;;;
2CS SIT G4,Cours URSI NADER,lundi,11/02/2019,10:10,12:10,02:00,2,55:00,DE-0-A1 (100);;;;;;;;;;;
1CS A G1,TD ARCH3 BOUSSAHA,lundi,11/02/2019,10:10,12:10,02:00,2,57:00,DE-0-S17 (50);;;;;;;;;;;
2CS SIT G1,TP ALOG YESSAD,lundi,11/02/2019,10:10,12:10,02:00,2,59:00,BP-1-M4 (25);;;;;;;;;;;
2CPI A G02,TD ANA4,lundi,11/02/2019,10:10,11:40,01:30,1.5,60:30,DE-0-S12 (25);;;;;;;;;;;
2CS SIQ G2,TP BDA AMROUCHE,lundi,11/02/2019,10:10,12:10,02:00,2,62:30,DE-0-CP4 (25);;;;;;;;;;;
2CS SIQ G4,TP MSS BESSAH,lundi,11/02/2019,10:10,12:10,02:00,2,64:30,DE-0-CP3 (25);;;;;;;;;;;
2CPI C,Cours POO,lundi,11/02/2019,10:10,12:10,02:00,2,66:30,DE-0-AP2 (125);;;;;;;;;;;
2CS SIL,Cours ALOG CHEBIEB,lundi,11/02/2019,10:10,12:10,02:00,2,68:30,DE-0-A4 (75);;;;;;;;;;;
2CS SIQ G3,TP SYSR HADIM,lundi,11/02/2019,10:10,12:10,02:00,2,70:30,DE-0-S10 (25);;;;;;;;;;;
2CPI B G06,TD LOGM,lundi,11/02/2019,10:10,12:10,02:00,2,72:30,DE-0-CP5 (25);;;;;;;;;;;
2CS SIT G3,Cours URSI NADER,lundi,11/02/2019,10:10,12:10,02:00,2,74:30,DE-0-A1 (100);;;;;;;;;;;
1CS B,Cours SYC2 BOUZAR,lundi,11/02/2019,10:10,12:10,02:00,2,76:30,DE-0-AP1 (125);;;;;;;;;;;
2CPI A G01,TD LOGM,lundi,11/02/2019,10:10,12:10,02:00,2,78:30,DE-0-S11 (25);;;;;;;;;;;
2CS SIQ G1,TP SSR MENACER,lundi,11/02/2019,10:10,12:10,02:00,2,80:30,DPGR-0-MC (30);;;;;;;;;;;
1CS A G2,TD BDD BERKANI,lundi,11/02/2019,10:40,12:10,01:30,1.5,82:00,DE-0-CP7 (25);;;;;;;;;;;
1CPI A G02,TD ANA2,lundi,11/02/2019,10:40,12:10,01:30,1.5,83:30,DE-0-S5 (30);;;;;;;;;;;
1CPI C,Cours MECA,lundi,11/02/2019,10:40,12:10,01:30,1.5,85:00,DE-0-A2 (100);;;;;;;;;;;
1CPI A G04,TD ANA2,lundi,11/02/2019,10:40,12:10,01:30,1.5,86:30,DE-0-S7 (25);;;;;;;;;;;
2CPI B G04,Cours OPTOE,lundi,11/02/2019,10:40,12:10,01:30,1.5,88:00,DE-0-CYB (75);;;;;;;;;;;
1CPI A G03,TD MECA,lundi,11/02/2019,10:40,12:10,01:30,1.5,89:30,DE-0-S16 (50);;;;;;;;;;;
1CPI A G01,TD ANA2,lundi,11/02/2019,10:40,12:10,01:30,1.5,91:00,DE-0-S4 (25);;;;;;;;;;;
2CPI B G05,Cours OPTOE,lundi,11/02/2019,10:40,12:10,01:30,1.5,92:30,CYB;;;;;;;;;;;
1CPI B,Cours ALG2,lundi,11/02/2019,11:10,12:10,01:00,1,93:30,DE-0-A3 (100);;;;;;;;;;;
1CPI C G11,Consultation BWEB,lundi,11/02/2019,12:15,13:00,00:45,0.75,94:15,DE-0-A2 (100);;;;;;;;;;;
1CPI C G10,Consultation BWEB,lundi,11/02/2019,12:15,13:00,00:45,0.75,95:00,DE-0-A2 (100);;;;;;;;;;;
1CPI C G12,Consultation BWEB,lundi,11/02/2019,12:15,13:00,00:45,0.75,95:45,DE-0-A2 (100);;;;;;;;;;;
1CPI B G08,Consultation BWEB,lundi,11/02/2019,12:15,13:00,00:45,0.75,96:30,DE-0-A2 (100);;;;;;;;;;;
1CPI B G07,Consultation BWEB,lundi,11/02/2019,12:15,13:00,00:45,0.75,97:15,DE-0-A2 (100);;;;;;;;;;;
1CPI C G09,Consultation BWEB,lundi,11/02/2019,12:15,13:00,00:45,0.75,98:00,DE-0-A2 (100);;;;;;;;;;;
2CPI C G07,TD PRST2,lundi,11/02/2019,13:00,15:00,02:00,2,100:00,DE-0-S16 (50);;;;;;;;;;;
2CS SIQ,Cours BDA AMROUCHE,lundi,11/02/2019,13:00,15:00,02:00,2,102:00,DE-0-AP2 (125);;;;;;;;;;;
1CPI C G11,TP ASMB,lundi,11/02/2019,13:00,15:00,02:00,2,104:00,BP-0-M1 (25);;;;;;;;;;;
2CS SIT G4,Projet SIT OULD KARA NADER,lundi,11/02/2019,13:00,17:10,04:10,4.17,108:10,BIB-1-Salle 2éme étage (150);;;;;;;;;;;
1CS B G6,TD CPRJ BENHAMIDA,lundi,11/02/2019,13:00,16:40,03:40,3.67,111:50,DE-0-CP4 (25);;;;;;;;;;;
1CPI A,Cours ALG2,lundi,11/02/2019,13:00,14:00,01:00,1,112:50,DE-0-A2 (100);;;;;;;;;;;
2CPI C G09,TD PRST2,lundi,11/02/2019,13:00,15:00,02:00,2,114:50,DE-0-S11 (25);;;;;;;;;;;
1CS A G1,TD CPRJ BELLAHRECHE,lundi,11/02/2019,13:00,16:40,03:40,3.67,118:30,DPGR-0-DPGR1 (25);;;;;;;;;;;
2CS SIT G1,Projet SIT OULD KARA NADER,lundi,11/02/2019,13:00,17:10,04:10,4.17,122:40,BIB-1-Salle 2éme étage (150);;;;;;;;;;;
2CPI A G02,TD/TP POO,lundi,11/02/2019,13:00,16:10,03:10,3.17,125:50,DE-0-CP7 (25);;;;;;;;;;;
1CPI C G10,TD ANG2,lundi,11/02/2019,13:00,15:00,02:00,2,127:50,DE-0-CP6 (25);;;;;;;;;;;
1CS B G5,TD ANG BELLAL,lundi,11/02/2019,13:00,15:00,02:00,2,129:50,DE-0-S15 (50);;;;;;;;;;;
1CPI C G12,TD ALG2,lundi,11/02/2019,13:00,15:00,02:00,2,131:50,DE-0-S6 (30);;;;;;;;;;;
1CS A G2,TD MCSI LAOUDI,lundi,11/02/2019,13:00,15:00,02:00,2,133:50,DE-0-S12 (25);;;;;;;;;;;
2CS SIL G02,TDM BATATA,lundi,11/02/2019,13:00,16:40,03:40,3.67,137:30,DG-0-Visio (30);;;;;;;;;;;
2CS SIL G01,TP BDM HAMDAD,lundi,11/02/2019,13:00,15:00,02:00,2,139:30,DE-0-S9 (25);;;;;;;;;;;
1CS B G8,TD ANG DEBAILI,lundi,11/02/2019,13:00,15:00,02:00,2,141:30,DE-0-CP5 (25);;;;;;;;;;;
2CPI B G04,TD ANG3,lundi,11/02/2019,13:00,15:00,02:00,2,143:30,DE-0-CP2 (25);;;;;;;;;;;
1CS B G7,TP RES2 ADAFER,lundi,11/02/2019,13:00,15:00,02:00,2,145:30,BP-0-MH (25);;;;;;;;;;;
1CS A G3,TD SYC2 AYAD,lundi,11/02/2019,13:00,15:00,02:00,2,147:30,BP-1-M2 (25);;;;;;;;;;;
1CPI C G09,TD TEO,lundi,11/02/2019,13:00,15:00,02:00,2,149:30,DE-0-CP3 (25);;;;;;;;;;;
2CS SIT G3,TP ALOG YESSAD,lundi,11/02/2019,13:00,15:00,02:00,2,151:30,BP-1-M4 (25);;;;;;;;;;;
2CPI B G05,TD ANG3,lundi,11/02/2019,13:00,15:00,02:00,2,153:30,DE-0-CP1 (25);;;;;;;;;;;
1CPI B,Cours MECA,lundi,11/02/2019,13:00,14:30,01:30,1.5,155:00,DE-0-AP1 (125);;;;;;;;;;;
2CPI A G01,TD/TP POO,lundi,11/02/2019,13:00,16:10,03:10,3.17,158:10,DE-0-CP8 (25);;;;;;;;;;;
1CS A G4,TD BDD FAISAL,lundi,11/02/2019,13:30,15:00,01:30,1.5,159:40,DE-0-S4B (30);;;;;;;;;;;
2CPI C G08,TD ANA4,lundi,11/02/2019,13:30,15:00,01:30,1.5,161:10,;;;;;;;;;;;
2CPI A G03,Cours OPTOE,lundi,11/02/2019,13:30,15:00,01:30,1.5,162:40,DE-0-CYB (75);;;;;;;;;;;
2CPI B G06,Cours OPTOE,lundi,11/02/2019,13:30,15:00,01:30,1.5,164:10,CYB;;;;;;;;;;;
1CPI A,Cours ASMB,lundi,11/02/2019,14:00,15:00,01:00,1,165:10,DE-0-A2 (100);;;;;;;;;;;
1CPI C G12,Consultation ARCH1,lundi,11/02/2019,14:30,15:00,00:30,0.5,165:40,DE-0-A3 (100);;;;;;;;;;;
1CPI B G08,Consultation ARCH1,lundi,11/02/2019,14:30,15:00,00:30,0.5,166:10,DE-0-A3 (100);;;;;;;;;;;
1CPI B G07,Consultation ARCH1,lundi,11/02/2019,14:30,15:00,00:30,0.5,166:40,DE-0-A3 (100);;;;;;;;;;;
1CPI B G06,Consultation ARCH1,lundi,11/02/2019,14:30,15:00,00:30,0.5,167:10,DE-0-A3 (100);;;;;;;;;;;
1CPI B G05,TD ANA2,lundi,11/02/2019,14:40,16:10,01:30,1.5,168:40,DE-0-S8 (25);;;;;;;;;;;
1CS A G4,TD ANG BELLAL,lundi,11/02/2019,15:10,17:10,02:00,2,170:40,DE-0-S4B (30);;;;;;;;;;;
2CPI C G08,Cours OPTOE,lundi,11/02/2019,15:10,16:40,01:30,1.5,172:10,CYB;;;;;;;;;;;
2CPI C G07,Cours OPTOE,lundi,11/02/2019,15:10,16:40,01:30,1.5,173:40,DE-0-CYB (75);;;;;;;;;;;
